latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,source_file,pull_type,brightness,bright_t31,type
32.95668,3.22056,305.96,0.45,0.63,2022-08-18,46,N,VIIRS,n,2,293.64,10.98,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.95639,3.22546,307.34,0.45,0.63,2022-08-18,46,N,VIIRS,n,2,293.84,10.98,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.95609,3.23036,305.7,0.45,0.63,2022-08-18,46,N,VIIRS,n,2,294.21,5.28,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87211,8.36069,307.23,0.5,0.49,2022-08-18,45,N,VIIRS,n,2,293.92,3.15,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87427,8.98645,306.32,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.29,0.82,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87461,8.98251,309.14,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.12,0.8,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87478,8.98107,306.88,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.04,0.82,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87508,8.97712,304.13,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,291.93,0.8,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87614,8.36714,309.11,0.5,0.49,2022-08-18,45,N,VIIRS,n,2,293.86,2.79,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.8763,8.4706,307.61,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.33,2.85,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87664,8.36144,306.91,0.5,0.49,2022-08-18,45,N,VIIRS,n,2,293.62,2.86,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87759,8.99881,315.13,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.87,1.97,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87767,8.99736,312.54,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.65,2.5,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.88204,8.99868,310.99,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.8,1.27,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.88281,8.44852,308.35,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.72,2.85,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.95589,10.88593,313.03,0.56,0.43,2022-08-18,45,N,VIIRS,n,2,298.24,1.76,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
37.07653,6.38237,324.83,0.32,0.55,2022-08-18,45,N,VIIRS,n,2,269.7,3.4,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.90216,6.06298,338.46,0.59,0.53,2022-08-18,46,N,VIIRS,n,2,296.77,14.76,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.07156,5.35236,309.0,0.33,0.55,2022-08-18,46,N,VIIRS,n,2,296.12,1.22,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.07184,5.34881,306.32,0.33,0.55,2022-08-18,46,N,VIIRS,n,2,295.47,1.47,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.16429,6.85142,321.9,0.54,0.51,2022-08-18,46,N,VIIRS,n,2,296.36,2.37,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.21245,6.97042,339.82,0.53,0.5,2022-08-18,46,N,VIIRS,n,2,297.55,8.38,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.94527,3.21432,309.21,0.45,0.63,2022-08-18,46,N,VIIRS,n,2,293.6,1.5,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.94556,3.2094,304.88,0.45,0.63,2022-08-18,46,N,VIIRS,n,2,293.48,1.5,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.95112,3.21495,315.53,0.45,0.63,2022-08-18,46,N,VIIRS,n,2,293.49,2.23,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.95142,3.21002,307.4,0.45,0.63,2022-08-18,46,N,VIIRS,n,2,293.26,2.23,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.16474,6.85016,297.57,0.78,0.78,2022-08-18,226,N,VIIRS,n,2,286.86,0.49,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.20918,6.96894,314.64,0.79,0.78,2022-08-18,226,N,VIIRS,n,2,289.74,3.03,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.21122,6.9664,323.47,0.79,0.78,2022-08-18,226,N,VIIRS,n,2,289.89,4.03,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.21173,6.96058,301.48,0.79,0.78,2022-08-18,226,N,VIIRS,n,2,289.12,3.12,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.75939,5.99004,346.41,0.56,0.52,2022-08-18,1204,N,VIIRS,n,2,311.43,10.21,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.90171,6.06778,352.8,0.55,0.51,2022-08-18,1204,N,VIIRS,n,2,312.94,22.61,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
34.64957,5.82195,339.4,0.5,0.49,2022-08-18,1205,N,VIIRS,n,2,307.13,2.88,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.84295,-0.35004,339.59,0.5,0.65,2022-08-18,1206,N,VIIRS,n,2,307.83,5.35,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.188,7.41445,346.08,0.38,0.43,2022-08-18,1206,N,VIIRS,n,2,303.41,38.32,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.19101,7.40879,353.89,0.38,0.43,2022-08-18,1206,N,VIIRS,n,2,300.48,38.32,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.19185,7.41294,353.21,0.38,0.43,2022-08-18,1206,N,VIIRS,n,2,300.97,38.32,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.61495,2.37359,367.0,0.34,0.56,2022-08-18,1206,N,VIIRS,h,2,304.74,8.91,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.61568,2.37647,367.0,0.34,0.56,2022-08-18,1206,N,VIIRS,h,2,303.86,12.02,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.61815,2.37181,367.0,0.34,0.56,2022-08-18,1206,N,VIIRS,h,2,301.99,4.85,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.6189,2.3748,352.35,0.34,0.56,2022-08-18,1206,N,VIIRS,n,2,303.17,7.68,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.70481,3.17437,341.43,0.62,0.54,2022-08-18,1206,N,VIIRS,n,2,306.2,7.74,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.70679,3.17951,339.33,0.61,0.54,2022-08-18,1206,N,VIIRS,n,2,307.19,5.77,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85098,8.45219,347.97,0.5,0.41,2022-08-18,1206,N,VIIRS,n,2,296.98,38.02,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85357,8.44539,338.26,0.5,0.41,2022-08-18,1206,N,VIIRS,n,2,298.42,38.02,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.94947,10.89763,367.0,0.41,0.37,2022-08-18,1206,N,VIIRS,h,2,326.83,102.54,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.95027,10.90221,341.64,0.41,0.37,2022-08-18,1206,N,VIIRS,n,2,303.55,102.54,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.95207,10.89214,334.45,0.41,0.37,2022-08-18,1206,N,VIIRS,n,2,302.6,23.69,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.95546,10.89122,348.19,0.41,0.37,2022-08-18,1206,N,VIIRS,n,2,304.43,18.46,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.95625,10.89579,338.44,0.41,0.37,2022-08-18,1206,N,VIIRS,n,2,300.72,10.32,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
37.02604,6.48288,333.44,0.41,0.45,2022-08-18,1206,N,VIIRS,n,2,285.07,3.7,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.34192,-5.26097,333.6,0.41,0.45,2022-08-18,1347,N,VIIRS,n,2,305.86,1.01,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85976,8.45065,320.63,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,296.03,2.34,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.75806,5.98423,345.72,0.56,0.52,2022-08-18,1204,N,VIIRS,n,2,308.75,10.21,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.761,5.9874,,3.6,1.8,2022-08-18,219,Aqua,MODIS,55,6.03,,24.2,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,303.4,290.9,0.0
31.73239,5.87216,351.56,0.57,0.52,2022-08-18,1204,N,VIIRS,n,2,310.1,10.25,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
30.39245,7.91052,348.21,0.47,0.48,2022-08-18,1204,N,VIIRS,n,2,318.01,10.45,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.51331,6.70044,300.77,0.75,0.77,2022-08-18,226,N,VIIRS,n,2,287.4,2.38,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.45916,-0.4002,305.64,0.53,0.5,2022-08-18,226,N,VIIRS,n,2,291.11,2.67,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.49973,7.12036,312.02,0.66,0.73,2022-08-18,226,N,VIIRS,n,2,290.05,2.19,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.71852,-5.83622,300.88,0.44,0.38,2022-08-18,226,N,VIIRS,n,2,288.68,0.49,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.7279,-0.49775,312.19,0.52,0.5,2022-08-18,226,N,VIIRS,n,2,290.84,0.87,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.17862,3.74392,305.03,0.42,0.61,2022-08-18,226,N,VIIRS,n,2,281.02,2.27,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.6574,6.05007,305.62,0.73,0.76,2022-08-18,227,N,VIIRS,n,2,289.5,2.78,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.66447,6.04158,310.11,0.73,0.76,2022-08-18,227,N,VIIRS,n,2,289.56,45.42,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.80357,6.05062,304.74,0.73,0.76,2022-08-18,227,N,VIIRS,n,2,289.94,11.51,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.84386,6.04181,305.84,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,289.87,10.34,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.84457,6.05645,304.96,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,289.63,4.65,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.84608,6.03429,305.22,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,289.36,16.67,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.85131,6.03406,336.68,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,290.34,15.84,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.85349,6.05188,307.05,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,289.17,4.65,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.8536,6.02644,302.83,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,288.77,6.4,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.85495,6.02973,306.34,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,288.72,16.67,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.85571,6.04449,311.38,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,289.7,15.84,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.85793,6.03714,309.52,0.72,0.76,2022-08-18,227,N,VIIRS,n,2,289.07,15.84,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
32.07465,5.34987,302.0,0.66,0.73,2022-08-18,227,N,VIIRS,n,2,291.53,0.54,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
34.97256,-5.98747,299.44,0.44,0.38,2022-08-18,227,N,VIIRS,n,2,288.99,0.47,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
28.28338,9.44249,349.66,0.42,0.45,2022-08-18,1203,N,VIIRS,n,2,319.58,5.01,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
28.60163,7.26052,356.0,0.55,0.51,2022-08-18,1203,N,VIIRS,n,2,318.62,13.33,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
30.38815,7.91172,350.4,0.47,0.48,2022-08-18,1204,N,VIIRS,n,2,322.55,10.45,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
30.97266,5.76638,347.5,0.6,0.53,2022-08-18,1204,N,VIIRS,n,2,315.0,4.79,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.7986,6.0842,,3.7,1.8,2022-08-18,219,Aqua,MODIS,55,6.03,,39.1,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,307.4,294.2,0.0
28.60225,7.25926,353.01,0.55,0.51,2022-08-18,1204,N,VIIRS,n,2,317.59,14.62,D,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.8542,6.0625,,3.7,1.8,2022-08-18,219,Aqua,MODIS,94,6.03,,89.0,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,316.9,293.5,0.0
35.8163,-0.28583,310.37,0.74,0.76,2022-08-18,45,N,VIIRS,n,2,291.59,1.43,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.49706,7.124,328.72,0.57,0.52,2022-08-18,45,N,VIIRS,n,2,295.01,6.97,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.4595,-0.40058,300.14,0.74,0.76,2022-08-18,45,N,VIIRS,n,2,289.48,0.93,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86074,8.43934,307.74,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,293.22,3.07,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.8628,8.46826,308.34,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,293.81,2.61,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86328,8.46277,310.92,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.86,2.17,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86378,8.4571,310.76,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.34,2.17,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86428,8.4513,308.09,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.02,2.34,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86477,8.4456,308.16,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,293.28,2.34,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86685,8.47428,308.57,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.68,1.5,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.81841,-0.28634,304.03,0.74,0.76,2022-08-18,45,N,VIIRS,n,2,291.31,1.79,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86731,8.46904,315.2,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,296.27,1.5,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86829,8.4578,306.4,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,293.71,2.03,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86883,8.99767,306.95,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.7,0.75,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.8689,8.99631,307.79,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.51,1.39,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86985,8.9862,306.59,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.56,1.27,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87019,8.98234,307.96,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.31,1.62,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87035,8.98093,308.42,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.61,1.27,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87066,8.97696,309.72,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,293.35,1.62,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87086,8.97552,309.47,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,293.19,2.77,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87114,8.97141,306.51,0.46,0.47,2022-08-18,45,N,VIIRS,n,2,292.76,1.49,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87135,8.47505,309.49,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.72,1.5,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.86779,8.46347,310.26,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,295.31,2.03,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.87162,8.36638,310.92,0.5,0.49,2022-08-18,45,N,VIIRS,n,2,294.24,2.49,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
35.87111,6.02305,303.31,0.33,0.55,2022-08-18,45,N,VIIRS,n,2,291.33,0.86,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.15785,7.92916,341.99,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,295.94,6.37,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
31.8453,6.0553,,3.7,1.8,2022-08-18,219,Aqua,MODIS,100,6.03,,108.5,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,320.8,293.5,0.0
36.85926,8.4564,326.32,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,296.56,2.17,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85878,8.4621,313.62,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.19,2.17,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85623,8.43862,307.09,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,292.79,2.44,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85574,8.44429,329.21,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,293.47,3.01,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85525,8.45005,311.91,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,293.21,3.01,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85475,8.4558,321.27,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,293.15,3.11,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.85426,8.4614,318.32,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,292.79,3.11,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.7063,9.35659,312.36,0.44,0.46,2022-08-18,45,N,VIIRS,n,2,288.65,2.62,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.67702,9.91722,310.27,0.41,0.45,2022-08-18,45,N,VIIRS,n,2,295.04,1.46,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.13656,1.187,302.79,0.61,0.71,2022-08-18,45,N,VIIRS,n,2,286.41,0.93,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.41499,6.83217,300.79,0.6,0.53,2022-08-18,45,N,VIIRS,n,2,289.2,1.07,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.40267,6.79833,300.68,0.6,0.53,2022-08-18,45,N,VIIRS,n,2,289.43,1.46,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.36037,7.39205,312.95,0.56,0.51,2022-08-18,45,N,VIIRS,n,2,289.59,2.18,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.36037,7.39189,312.4,0.56,0.51,2022-08-18,45,N,VIIRS,n,2,289.53,1.65,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.32569,8.28549,316.04,0.5,0.49,2022-08-18,45,N,VIIRS,n,2,294.54,3.52,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.23712,7.9099,319.9,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,293.4,2.44,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.23664,7.91572,309.69,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,292.12,2.44,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.22853,7.9745,307.03,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,288.02,3.62,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.21816,7.91315,312.78,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,294.39,3.04,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.21544,7.91122,313.52,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,293.98,5.91,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.21355,7.9124,316.48,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,294.23,3.04,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.40386,6.79784,301.12,0.6,0.53,2022-08-18,45,N,VIIRS,n,2,289.28,1.91,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.8718,8.46984,307.4,0.49,0.49,2022-08-18,45,N,VIIRS,n,2,294.26,1.5,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.15322,7.92885,322.56,0.52,0.5,2022-08-18,45,N,VIIRS,n,2,287.37,6.37,N,firms_viirs_snpp_sp_el_tarf_aug_2022.csv,historical,,,0.0
36.6457,4.293,,1.6,1.3,2022-08-18,1321,Aqua,MODIS,69,6.03,,20.8,D,firms_modis_sp_el_tarf_aug_2022.csv,historical,325.5,310.1,0.0
28.5597,7.5161,,1.2,1.1,2022-08-18,2118,Terra,MODIS,71,6.03,,7.0,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,309.7,299.1,0.0
28.0777,9.7828,,1.0,1.0,2022-08-18,2118,Terra,MODIS,79,6.03,,7.8,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,311.8,299.4,0.0
36.1429,7.8884,,1.1,1.0,2022-08-18,1017,Terra,MODIS,70,6.03,,12.9,D,firms_modis_sp_el_tarf_aug_2022.csv,historical,327.4,305.4,0.0
36.3953,7.7767,,2.7,1.6,2022-08-18,1321,Aqua,MODIS,71,6.03,,64.2,D,firms_modis_sp_el_tarf_aug_2022.csv,historical,327.8,296.5,0.0
36.3933,7.747,,2.7,1.6,2022-08-18,1321,Aqua,MODIS,71,6.03,,62.0,D,firms_modis_sp_el_tarf_aug_2022.csv,historical,327.8,295.6,0.0
36.8577,8.4408,,1.1,1.1,2022-08-18,1017,Terra,MODIS,73,6.03,,23.5,D,firms_modis_sp_el_tarf_aug_2022.csv,historical,334.5,302.2,0.0
28.6315,7.5366,,1.1,1.1,2022-08-18,2118,Terra,MODIS,85,6.03,,10.7,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,314.1,299.2,0.0
28.6349,7.5295,,1.1,1.1,2022-08-18,2118,Terra,MODIS,79,6.03,,8.9,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,312.0,299.1,0.0
28.6368,7.5411,,1.1,1.1,2022-08-18,2118,Terra,MODIS,75,6.03,,8.0,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,310.9,299.1,0.0
36.8557,8.4529,,1.1,1.1,2022-08-18,1017,Terra,MODIS,82,6.03,,53.8,D,firms_modis_sp_el_tarf_aug_2022.csv,historical,349.3,302.0,0.0
31.4038,9.8547,,1.0,1.0,2022-08-18,2118,Terra,MODIS,80,6.03,,8.0,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,311.5,299.9,0.0
31.6291,6.0547,,1.2,1.1,2022-08-18,2119,Terra,MODIS,100,6.03,,22.6,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,323.3,301.8,0.0
31.632,6.0614,,1.2,1.1,2022-08-18,2119,Terra,MODIS,90,6.03,,13.2,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,316.3,301.8,0.0
31.7623,5.985,,1.2,1.1,2022-08-18,2119,Terra,MODIS,100,6.03,,25.7,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,326.1,303.2,0.0
31.8536,6.0366,,1.2,1.1,2022-08-18,2119,Terra,MODIS,100,6.03,,23.1,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,324.8,303.0,0.0
36.8538,8.4531,,1.0,1.0,2022-08-18,2120,Terra,MODIS,83,6.03,,10.9,N,firms_modis_sp_el_tarf_aug_2022.csv,historical,311.5,289.0,0.0
